symbol,timeframe,timestamp,date,time,open,high,low,close,volume,source
MINI6F,5M,2026-02-04 15:40:00,2026-02-04,15:40:00,46400,46400,46400,46400,1,DIRECTA
MINI6F,1H,2026-02-04 17:00:00,2026-02-04,17:00:00,46000,46000,46000,46000,1,DIRECTA
MINI6F,15M,2026-02-04 17:30:00,2026-02-04,17:30:00,46000,46000,46000,46000,1,DIRECTA
MINI6F,5M,2026-02-04 17:35:00,2026-02-04,17:35:00,46000,46000,46000,46000,1,DIRECTA
MINI6F,D,2026-02-05 08:00:00,2026-02-05,08:00:00,46000,46000,45176,45176,6,DIRECTA
MINI6F,1H,2026-02-05 11:00:00,2026-02-05,11:00:00,46000,46000,45800,45800,2,DIRECTA
MINI6F,15M,2026-02-05 11:00:00,2026-02-05,11:00:00,46000,46000,46000,46000,1,DIRECTA
MINI6F,5M,2026-02-05 11:10:00,2026-02-05,11:10:00,46000,46000,46000,46000,1,DIRECTA
MINI6F,15M,2026-02-05 11:15:00,2026-02-05,11:15:00,45800,45800,45800,45800,1,DIRECTA
MINI6F,5M,2026-02-05 11:20:00,2026-02-05,11:20:00,45800,45800,45800,45800,1,DIRECTA
MINI6F,1H,2026-02-05 15:00:00,2026-02-05,15:00:00,45525,45525,45335,45335,4,DIRECTA
MINI6F,15M,2026-02-05 15:00:00,2026-02-05,15:00:00,45525,45525,45375,45375,2,DIRECTA
MINI6F,5M,2026-02-05 15:10:00,2026-02-05,15:10:00,45525,45525,45375,45375,2,DIRECTA
MINI6F,15M,2026-02-05 15:15:00,2026-02-05,15:15:00,45335,45335,45335,45335,2,DIRECTA
MINI6F,5M,2026-02-05 15:15:00,2026-02-05,15:15:00,45335,45335,45335,45335,2,DIRECTA
MINI6F,D,2026-02-06 08:00:00,2026-02-06,08:00:00,45280,45505,45229,45229,3,DIRECTA
MINI6F,1H,2026-02-06 15:00:00,2026-02-06,15:00:00,45280,45280,45280,45280,1,DIRECTA
MINI6F,15M,2026-02-06 15:45:00,2026-02-06,15:45:00,45280,45280,45280,45280,1,DIRECTA
MINI6F,5M,2026-02-06 15:50:00,2026-02-06,15:50:00,45280,45280,45280,45280,1,DIRECTA
MINI6F,1H,2026-02-06 17:00:00,2026-02-06,17:00:00,45505,45505,45275,45275,2,DIRECTA
MINI6F,15M,2026-02-06 17:30:00,2026-02-06,17:30:00,45505,45505,45505,45505,1,DIRECTA
MINI6F,5M,2026-02-06 17:40:00,2026-02-06,17:40:00,45505,45505,45505,45505,1,DIRECTA
MINI6F,15M,2026-02-06 17:45:00,2026-02-06,17:45:00,45275,45275,45275,45275,1,DIRECTA
MINI6F,5M,2026-02-06 17:50:00,2026-02-06,17:50:00,45275,45275,45275,45275,1,DIRECTA
MINI6F,W,2026-02-09 08:00:00,2026-02-09,08:00:00,45600,46365,44500,44795,16,AGG_FROM_D
